ma_san_pham,ten_san_pham,gia,danh_gia,luot_ban,url,nen_tang,nganh_hang,da_kiem_tra_gia_ao
278996248,Sách - Spy X Family - Tập 13 - Tặng Kèm Standee PVC,30000.0,5.0,45,https://tiki.vn/sach-spy-x-family-tap-13-tang-kem-standee-pvc-p278996248.html?spid=278996249,Tiki,Truyện tranh/Manga,False
278949599,Nhóc Miko! Cô bé nhí nhảnh - Tập 39 (Tặng kèm bookmark giấy),32500.0,5.0,54,https://tiki.vn/nhoc-miko-co-be-nhi-nhanh-38-p278949599.html?spid=278949604,Tiki,Truyện tranh/Manga,False
278874703,Sách Thám Tử Lừng Danh Conan Hoạt Hình Màu: Nàng Dâu Halloween,57000.0,0.0,36,https://tiki.vn/sach-tham-tu-lung-danh-conan-hoat-hinh-mau-nang-dau-halloween-p278874703.html?spid=278874747,Tiki,Truyện tranh/Manga,False
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),892000.0,4.8,37,https://tiki.vn/premium-boxset-thanh-guom-diet-quy-kimetsu-no-yaiba-hop-23-tap-p278729097.html?spid=278729100,Tiki,Truyện tranh/Manga,True
278705942,Bảng Xếp Hạng Quân Vương – Tập 15 [Tặng Kèm Bookmark],42750.0,5.0,18,https://tiki.vn/bang-xep-hang-quan-vuong-tap-15-tang-kem-bookmark-p278705942.html?spid=278705943,Tiki,Truyện tranh/Manga,False
278690012,One Piece 500 Quiz Book,33900.0,4.8,8,https://tiki.vn/one-piece-500-quiz-book-p278690012.html?spid=278690015,Tiki,Truyện tranh/Manga,False
278682889,Thám Tử Lừng Danh Conan Hoạt Hình Màu: Viên Đạn Đỏ,57600.0,5.0,23,https://tiki.vn/tham-tu-lung-danh-conan-hoat-hinh-mau-vien-dan-do-p278682889.html?spid=278682929,Tiki,Truyện tranh/Manga,False
278438165,Em Đến Cùng Mưa - With You And The Rain (Các Tập Lẻ),36100.0,5.0,68,https://tiki.vn/truyen-tranh-em-den-cung-mua-with-you-and-the-rain-cac-tap-le-p278438165.html?spid=279427930,Tiki,Truyện tranh/Manga,False
278123145,Nhóc Maruko - Tập 18,38400.0,5.0,133,https://tiki.vn/nhoc-maruko-tap-18-tang-kem-set-postcard-poladroid-p278123145.html?spid=278123147,Tiki,Truyện tranh/Manga,False
277978062,"Sách - Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 23 - Vượt Qua Tháng Năm, Sinh Mệnh Tỏa Rạng (Tái Bản 2025)",30000.0,5.0,74,https://tiki.vn/sach-thanh-guom-diet-quy-kimetsu-no-yaiba-tap-23-vuot-qua-thang-nam-sinh-menh-toa-rang-tai-ban-2025-p277978062.html?spid=277978064,Tiki,Truyện tranh/Manga,False
277808321,Chậm Rãi Động Lòng (Tập 2),147260.0,5.0,35,https://tiki.vn/cham-rai-dong-long-tap-2-p277808321.html?spid=277808333,Tiki,Truyện tranh/Manga,False
277357375,Xóm trọ yêu quái,46000.0,5.0,7,https://tiki.vn/xom-tro-yeu-quai-p277357375.html?spid=277357378,Tiki,Truyện tranh/Manga,False
276957509,Dấu Ấn Hoàng Gia Tập 15,29400.0,5.0,246,https://tiki.vn/dau-an-hoang-gia-tap-15-p276957509.html?spid=276957513,Tiki,Truyện tranh/Manga,False
276655588,Nhóc Maruko Tập 14,38000.0,5.0,113,https://tiki.vn/nhoc-maruko-tap-14-tang-set-postcard-polaroid-p276655588.html?spid=276655590,Tiki,Truyện tranh/Manga,False
276425600,Nhóc Maruko Tập 13,38400.0,5.0,131,https://tiki.vn/nhoc-maruko-tap-13-tang-kem-set-postcard-polaroid-p276425600.html?spid=276425601,Tiki,Truyện tranh/Manga,False
276380224,Dấu Ấn Hoàng Gia Tập 9,29400.0,5.0,224,https://tiki.vn/dau-an-hoang-gia-tap-9-p276380224.html?spid=276380226,Tiki,Truyện tranh/Manga,False
275346395,Ông Chú Siêu Nhân Saenai,31500.0,5.0,30,https://tiki.vn/ong-chu-sieu-nhan-saenai-p275346395.html?spid=275346398,Tiki,Truyện tranh/Manga,False
275256352,Thị Trấn Mèo – Tập 9,62560.0,5.0,146,https://tiki.vn/thi-tran-meo-tap-9-p275256352.html?spid=275256353,Tiki,Truyện tranh/Manga,False
274742895,"My Hero Academia - Học Viện Siêu Anh Hùng Tập 37: Người Bảo Hộ, Kẻ Xâm Lăng",28500.0,5.0,68,https://tiki.vn/my-hero-academia-hoc-vien-sieu-anh-hung-tap-37-nguoi-bao-ho-ke-xam-lang-tang-kem-bookmark-p274742895.html?spid=274742896,Tiki,Truyện tranh/Manga,False
272457463, Trọn Bộ 42 tập Dragon Ball - 7 Viên Ngọc Rồng,1450000.0,0.0,10,https://tiki.vn/tron-bo-42-tap-dragon-ball-7-vien-ngoc-rong-p272457463.html?spid=272457464,Tiki,Truyện tranh/Manga,True
272002892,Thị Trấn Mèo Tập 7,64600.0,5.0,1150,https://tiki.vn/thi-tran-meo-tap-7-p272002892.html?spid=141333749,Tiki,Truyện tranh/Manga,False
270106655,Fire Force 09,40000.0,5.0,73,https://tiki.vn/fire-force-09-p270106655.html?spid=270106657,Tiki,Truyện tranh/Manga,False
267178874,Doraemon Tuyển Tập Tranh Truyện Màu - Tập 2,47000.0,4.8,107,https://tiki.vn/doraemon-tuyen-tap-tranh-truyen-mau-tap-2-p267178874.html?spid=267178877,Tiki,Truyện tranh/Manga,False
253227581,Bluelock Tập 6,33250.0,4.6,168,https://tiki.vn/bluelock-tap-6-tang-kem-pvc-card-p253227581.html?spid=253227582,Tiki,Truyện tranh/Manga,False
252664500,Chú Thuật Hồi Chiến - Tập 12: Biến Cố Shibuya - Giáng Linh - Tặng Kèm Obi Và Thẻ Bo Góc Nhựa,30000.0,5.0,75,https://tiki.vn/chu-thuat-hoi-chien-tap-12-bien-co-shibuya-giang-linh-tang-kem-obi-va-the-bo-goc-nhua-p252664500.html?spid=252664501,Tiki,Truyện tranh/Manga,False
252044264,Dragon Ball Super Tập 16: Chiến Binh Mạnh Nhất Vũ Trụ,28500.0,4.7,445,https://tiki.vn/dragon-ball-super-tap-16-chien-binh-manh-nhat-vu-tru-p252044264.html?spid=252044265,Tiki,Truyện tranh/Manga,False
189572564,Dragon Ball Super Tập 12: Thân Phận Thực Sự Của Merus (Tái Bản 2022),28500.0,4.7,176,https://tiki.vn/dragon-ball-super-tap-12-than-phan-thuc-su-cua-merus-tai-ban-2022-p189572564.html?spid=189572566,Tiki,Truyện tranh/Manga,False
188930494,Người Bà Tài Giỏi Vùng Saga – Tập 4,46800.0,4.8,948,https://tiki.vn/nguoi-ba-tai-gioi-vung-saga-tap-4-p188930494.html?spid=188930495,Tiki,Truyện tranh/Manga,False
163297416,My Hero Academia - Học Viện Siêu Anh Hùng Tập 3: All Might (Tái Bản),28500.0,5.0,138,https://tiki.vn/my-hero-academia-hoc-vien-sieu-anh-hung-tap-3-all-might-tai-ban-2022-p163297416.html?spid=163297417,Tiki,Truyện tranh/Manga,False
76658407,Thám Tử Lừng Danh Conan - Hanzawa - Chàng Hung Thủ Số Nhọ - Tập 3,23750.0,5.0,642,https://tiki.vn/tham-tu-lung-danh-conan-hanzawa-chang-hung-thu-so-nho-tap-3-tang-kem-postcard-p76658407.html?spid=76658410,Tiki,Truyện tranh/Manga,False
51322400,Combo Thám Tử Lừng Danh Conan Tập 71 - 80 (Bộ 10 cuốn),240000.0,5.0,524,https://tiki.vn/combo-tham-tu-lung-danh-conan-tap-71-80-bo-10-cuon-p51322400.html?spid=58806033,Tiki,Truyện tranh/Manga,False
43262261,Thám Tử Lừng Danh Conan - Giờ Trà Của Zero Tập 1,33250.0,5.0,1707,https://tiki.vn/tham-tu-lung-danh-conan-gio-tra-cua-zero-tap-1-p43262261.html?spid=43262262,Tiki,Truyện tranh/Manga,False
12081414,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 21 (Tái Bản),20900.0,5.0,370,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-21-tai-ban-2019-p12081414.html?spid=12081415,Tiki,Truyện tranh/Manga,False
279278206,Sách Solo Leveling - Tôi Thăng Cấp Một Mình - Tập 24 [Tặng Kèm 02 Card PVC],83600.0,5.0,23,https://tiki.vn/sach-solo-leveling-toi-thang-cap-mot-minh-tap-24-tang-kem-02-card-pvc-p279278206.html?spid=279278207,Tiki,Truyện tranh/Manga,False
279260064,Sách - Nisekoi - Cặp Đôi Giả Tạo - Tập 12 - Lễ Hội,39200.0,5.0,10,https://tiki.vn/sach-nisekoi-cap-doi-gia-tao-tap-12-le-hoi-p279260064.html?spid=279260066,Tiki,Truyện tranh/Manga,False
279259806,Nhóc Miko - Cô bé nhí nhảnh trọn bộ 36 tập,12500.0,5.0,10,https://tiki.vn/nhoc-miko-co-be-nhi-nhanh-tron-bo-36-tap-p279259806.html?spid=279259814,Tiki,Truyện tranh/Manga,False
279229250,Sách Tây Du Hí (Tập 8),95200.0,5.0,18,https://tiki.vn/sach-tay-du-hi-tap-8-p279229250.html?spid=279229279,Tiki,Truyện tranh/Manga,False
279199148,Sách - Frieren - Pháp Sư Tiễn Táng - Tập 11,44100.0,5.0,24,https://tiki.vn/sach-frieren-phap-su-tien-tang-tap-11-p279199148.html?spid=279199149,Tiki,Truyện tranh/Manga,False
279112380,Sách - Spy X Family - Tập 14 - Tặng Kèm Standee PVC,29400.0,5.0,50,https://tiki.vn/sach-spy-x-family-tap-14-tang-kem-standee-pvc-p279112380.html?spid=279112381,Tiki,Truyện tranh/Manga,False
279082301,Dấu Ấn Hoàng Gia - Tập 40,28500.0,5.0,66,https://tiki.vn/dau-an-hoang-gia-tap-40-p279082301.html?spid=279082304,Tiki,Truyện tranh/Manga,False
279057678,Khi “Trai” Đẹp Hẹn Hò – Tập 9 [Tặng Kèm Postcard],44100.0,0.0,9,https://tiki.vn/khi-trai-dep-hen-ho-tap-9-tang-kem-postcard-p279057678.html?spid=279057679,Tiki,Truyện tranh/Manga,False
278961975,Truyện tranh Marriagetoxin - Mai Mối Cho Độc Sư (Chang Book),53000.0,5.0,9,https://tiki.vn/truyen-tranh-marriagetoxin-mai-moi-cho-doc-su-chang-book-p278961975.html?spid=279182159,Tiki,Truyện tranh/Manga,False
278883286,Sách - Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Nàng Dâu Halloween - Tập 2,58800.0,0.0,7,https://tiki.vn/sach-tham-tu-lung-danh-conan-hoat-hinh-mau-nang-dau-halloween-tap-2-p278883286.html?spid=278883287,Tiki,Truyện tranh/Manga,False
278883268,Sách - Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Nàng Dâu Halloween - Tập 1,58800.0,0.0,7,https://tiki.vn/sach-tham-tu-lung-danh-conan-hoat-hinh-mau-nang-dau-halloween-tap-1-p278883268.html?spid=278883269,Tiki,Truyện tranh/Manga,False
278830785,Sách - Dấu Ấn Hoàng Gia - Tập 35,30000.0,0.0,65,https://tiki.vn/sach-dau-an-hoang-gia-tap-35-p278830785.html?spid=278830786,Tiki,Truyện tranh/Manga,False
278638429,Bảng Xếp Hạng Quân Vương – Tập 14 [Tặng Kèm Bookmark],42750.0,5.0,17,https://tiki.vn/bang-xep-hang-quan-vuong-tap-14-tang-kem-bookmark-p278638429.html?spid=278638433,Tiki,Truyện tranh/Manga,False
278572375,Servamp - Hầu Cận Ma Cà Rồng – Tập 19,33250.0,5.0,5,https://tiki.vn/servamp-hau-can-ma-ca-rong-tap-19-p278572375.html?spid=278572377,Tiki,Truyện tranh/Manga,False
277384188,3x3 Eyes - Cô bé ba mắt,85000.0,5.0,37,https://tiki.vn/3x3-eyes-co-be-ba-mat-p277384188.html?spid=277670730,Tiki,Truyện tranh/Manga,False
276563060,Dấu Ấn Hoàng Gia Tập 11,28500.0,4.6,185,https://tiki.vn/dau-an-hoang-gia-tap-11-tang-kem-postcard-p276563060.html?spid=276563062,Tiki,Truyện tranh/Manga,False
276563036,Câu Lạc Bộ Những Kẻ Mất Ngủ - Insomniacs After School Tập 9 [Tặng Kèm Postcard],38000.0,5.0,22,https://tiki.vn/cau-lac-bo-nhung-ke-mat-ngu-insomniacs-after-school-tap-9-tang-kem-postcard-p276563036.html?spid=276563042,Tiki,Truyện tranh/Manga,False
276487775,Truyện tranh Skip and Loafer - Nhịp bước tuổi xanh (Chang Book),58000.0,1.0,2,https://tiki.vn/truyen-tranh-skip-and-loafer-nhip-buoc-tuoi-xanh-chang-book-p276487775.html?spid=276487791,Tiki,Truyện tranh/Manga,False
276075635,Câu Lạc Bộ Những Kẻ Mất Ngủ - Insomniacs After School Tập 6 [Tặng Kèm Postcard],38400.0,5.0,26,https://tiki.vn/cau-lac-bo-nhung-ke-mat-ngu-insomniacs-after-school-tap-6-tang-kem-postcard-p276075635.html?spid=276075636,Tiki,Truyện tranh/Manga,False
275946551,Hirayasumi – Những Tháng Ngày Chơi Vơi (Tập 1),53512.0,5.0,168,https://tiki.vn/hirayasumi-nhung-thang-ngay-choi-voi-tap-1-p275946551.html?spid=275947062,Tiki,Truyện tranh/Manga,False
275185693,Asari - Cô Bé Tinh Nghịch Tập 11 – Tập 20 [Tái Bản 2024,23500.0,0.0,35,https://tiki.vn/asari-co-be-tinh-nghich-tap-11-tap-20-tai-ban-2024-p275185693.html?spid=275186773,Tiki,Truyện tranh/Manga,False
274813505,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 27,24000.0,5.0,35,https://tiki.vn/nhoc-miko-co-be-nhi-nhanh-tap-27-p274813505.html?spid=274813509,Tiki,Truyện tranh/Manga,False
274660763,Dragon Ball Super Tập 20: Lao Tâm Khổ Chiến,28500.0,5.0,110,https://tiki.vn/dragon-ball-super-tap-20-lao-tam-kho-chien-tang-kem-postcard-p274660763.html?spid=274660767,Tiki,Truyện tranh/Manga,False
273381058,Ma đạo tổ sư - Tập 3 - Bản Thường tặng 01 Card bo góc random ¼,151050.0,4.7,203,https://tiki.vn/ma-dao-to-su-tap-3-p273381058.html?spid=273381404,Tiki,Truyện tranh/Manga,False
272382702,Shin Cậu Bé Bút Chì - Tập 2,25000.0,0.0,5,https://tiki.vn/shin-cau-be-but-chi-tap-2-p272382702.html?spid=272382703,Tiki,Truyện tranh/Manga,False
270790464,Shin - Cậu Bé Bút Chì - Tập 38,23750.0,4.6,27,https://tiki.vn/shin-cau-be-but-chi-tap-38-p270790464.html?spid=270790467,Tiki,Truyện tranh/Manga,False
270790373,Shin - Cậu Bé Bút Chì Tập 44,23275.0,4.7,15,https://tiki.vn/shin-cau-be-but-chi-tap-44-p270790373.html?spid=270790376,Tiki,Truyện tranh/Manga,False
270790305,Doraemon Plus Tập 1,23750.0,4.8,29,https://tiki.vn/doraemon-plus-tap-1-p270790305.html?spid=270790308,Tiki,Truyện tranh/Manga,False
270789203,Shin - Cậu Bé Bút Chì - Tập 2 (Bản Đặc Biệt),23750.0,4.8,21,https://tiki.vn/shin-cau-be-but-chi-tap-2-ban-dac-biet-p270789203.html?spid=270789206,Tiki,Truyện tranh/Manga,False
270751053,Fire Force 10,40000.0,5.0,76,https://tiki.vn/fire-force-10-p270751053.html?spid=270751054,Tiki,Truyện tranh/Manga,False
270464655,Cherry Magic - Tập 7,65400.0,5.0,324,https://tiki.vn/cherry-magic-tap-7-p270464655.html?spid=270464657,Tiki,Truyện tranh/Manga,False
254085701,Kingdom 49,42000.0,5.0,256,https://tiki.vn/kingdom-49-p254085701.html?spid=254085703,Tiki,Truyện tranh/Manga,False
250074902,Thám Tử Lừng Danh Conan Tập 3 [Tái Bản 2023],23750.0,5.0,95,https://tiki.vn/tham-tu-lung-danh-conan-tap-3-tai-ban-2023-p250074902.html?spid=250074909,Tiki,Truyện tranh/Manga,False
243023700,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 38 (Tái Bản),23750.0,0.0,25,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-38-tai-ban-2023-p243023700.html?spid=243023703,Tiki,Truyện tranh/Manga,False
202878483,"Gửi em, người bất tử - Tập 14",26950.0,5.0,378,https://tiki.vn/gui-em-nguoi-bat-tu-tap-14-p202878483.html?spid=202878484,Tiki,Truyện tranh/Manga,False
176906737,Dragon Ball Super Tập 10: Điều Ước Của Moro (Tái Bản),28500.0,5.0,100,https://tiki.vn/dragon-ball-super-tap-10-dieu-uoc-cua-moro-tai-ban-2022-p176906737.html?spid=176906740,Tiki,Truyện tranh/Manga,False
91774356,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 8,71250.0,5.0,148,https://tiki.vn/fullmetal-alchemist-cang-gia-kim-thuat-su-fullmetal-edition-tap-8-p91774356.html?spid=127545037,Tiki,Truyện tranh/Manga,False
17948445,Thám Tử Lừng Danh Conan - Tập 71 ( Tái Bản ),23750.0,5.0,619,https://tiki.vn/tham-tu-lung-danh-conan-tap-71-tai-ban-p17948445.html?spid=17948446,Tiki,Truyện tranh/Manga,False
16306339,Combo Shin - Cậu Bé Bút Chì - Bản Đặt Biệt (6 Tập),142500.0,4.8,1753,https://tiki.vn/combo-shin-cau-be-but-chi-ban-dat-biet-6-tap-p16306339.html?spid=16306340,Tiki,Truyện tranh/Manga,False
13637679,Thám Tử Lừng Danh Conan - Tập 68 (Tái Bản 2019),23750.0,5.0,527,https://tiki.vn/tham-tu-lung-danh-conan-tap-68-tai-ban-2019-p13637679.html?spid=13637680,Tiki,Truyện tranh/Manga,False
279353678,Sách - Host Club Trường Ouran - Tập 4,34600.0,5.0,20,https://tiki.vn/sach-host-club-truong-ouran-tap-4-p279353678.html?spid=279353679,Tiki,Truyện tranh/Manga,False
279301375,Sách - Dấu Ấn Hoàng Gia - Tập 48,29400.0,0.0,18,https://tiki.vn/sach-dau-an-hoang-gia-tap-48-p279301375.html?spid=279301376,Tiki,Truyện tranh/Manga,False
279235511,Sách Nhật Kí Nơi Xứ Lạ (Tập 8),62000.0,5.0,16,https://tiki.vn/nhat-ki-noi-xu-la-tap-8-p279235511.html?spid=279235513,Tiki,Truyện tranh/Manga,False
279212528,Sách - Hikaru - Kì Thủ Cờ Vây - Ultimate Edition - Tập 2 - Tặng Kèm Character Card,78400.0,0.0,15,https://tiki.vn/sach-hikaru-ki-thu-co-vay-ultimate-edition-tap-2-tang-kem-character-card-p279212528.html?spid=279212529,Tiki,Truyện tranh/Manga,False
279063602,Sách Quý Ngài Hoàn Mỹ,96000.0,5.0,7,https://tiki.vn/sach-quy-ngai-hoan-my-p279063602.html?spid=279063603,Tiki,Truyện tranh/Manga,False
279059440,Doraemon Movie Story Màu: Nobita Và Đảo Giấu Vàng,31500.0,0.0,20,https://tiki.vn/doraemon-movie-story-mau-nobita-va-dao-giau-vang-p279059440.html?spid=279059441,Tiki,Truyện tranh/Manga,False
278945831,Thiên Sứ Nhà Bên – (Bản Phổ Thông) [chọn Tập Lẻ,85500.0,5.0,18,https://tiki.vn/thien-su-nha-ben-tap-9-ban-pho-thong-tang-bookmark-p278945831.html?spid=277360189,Tiki,Truyện tranh/Manga,False
278903287,Sách - Dấu Ấn Hoàng Gia - Tập 37,30000.0,5.0,62,https://tiki.vn/sach-dau-an-hoang-gia-tap-37-p278903287.html?spid=278903288,Tiki,Truyện tranh/Manga,False
278881506,Truyện tranh Đại Pháp Sư của Thư Viện full 7 tập (Chang Book),52600.0,0.0,0,https://tiki.vn/truyen-tranh-dai-phap-su-cua-thu-vien-chang-book-p278881506.html?spid=278881510,Tiki,Truyện tranh/Manga,False
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,58500.0,5.0,9,https://tiki.vn/truyen-tranh-rac-roi-dang-yeu-lovely-complex-chang-book-p278733177.html?spid=279419011,Tiki,Truyện tranh/Manga,False
278596739,Sách - Thị Trấn Mèo - Tập 10 - Tặng Kèm Postcard,66600.0,5.0,24,https://tiki.vn/sach-thi-tran-meo-tap-10-tang-kem-postcard-p278596739.html?spid=278596740,Tiki,Truyện tranh/Manga,False
278493331,Bé Lớn Lên Cùng Những Câu Chuyện Nhỏ,50400.0,0.0,13,https://tiki.vn/be-lon-len-cung-nhung-cau-chuyen-nho-p278493331.html?spid=278492745,Tiki,Truyện tranh/Manga,False
278293943,Cherry Magic - Tập 14,87200.0,5.0,104,https://tiki.vn/cherry-magic-tap-14-p278293943.html?spid=278294736,Tiki,Truyện tranh/Manga,False
278095717,Dấu Ấn Hoàng Gia - Tập 25,29400.0,5.0,114,https://tiki.vn/dau-an-hoang-gia-tap-25-p278095717.html?spid=278095718,Tiki,Truyện tranh/Manga,False
277591498,Truyện tranh Chú thuật hồi chiến lẻ tập (0 -> 28) - Chang Book,35100.0,4.0,8,https://tiki.vn/truyen-tranh-chu-thuat-hoi-chien-le-tap-chang-book-p277591498.html?spid=279437083,Tiki,Truyện tranh/Manga,False
276947999,Yêu Thầm - Tập 2,164000.0,5.0,242,https://tiki.vn/yeu-tham-tap-2-p276947999.html?spid=276948017,Tiki,Truyện tranh/Manga,False
276944222,Truyện - Doraemon Tranh Truyện Màu - Nobita Và Cuộc Phiêu Lưu Ở Thành Phố Dây Cót - Chọn Lẻ 2 Tập - Kim Đồng,34000.0,0.0,4,https://tiki.vn/truyen-doraemon-tranh-truyen-mau-nobita-va-cuoc-phieu-luu-o-thanh-pho-day-cot-chon-le-2-tap-kim-dong-p276944222.html?spid=276944224,Tiki,Truyện tranh/Manga,False
276910676,Truyện tranh Spy X Family - Điệp vụ tô màu (Tuyển tập tô màu),35100.0,5.0,22,https://tiki.vn/truyen-tranh-spy-x-family-kim-dong-p276910676.html?spid=279104904,Tiki,Truyện tranh/Manga,False
276819713,Thám Tử Lừng Danh Conan - Giờ Trà Của Zero Tập 4 [Tặng Kèm Obi Metalize],34300.0,5.0,54,https://tiki.vn/tham-tu-lung-danh-conan-gio-tra-cua-zero-tap-4-tang-kem-obi-metalize-p276819713.html?spid=276819718,Tiki,Truyện tranh/Manga,False
276589155,Truyện tranh Câu Lạc Bộ Những Kẻ Mất Ngủ - Insomniacs After School (Chang Book),46800.0,0.0,3,https://tiki.vn/truyen-tranh-cau-lac-bo-nhung-ke-mat-ngu-insomniacs-after-school-chang-book-p276589155.html?spid=276969552,Tiki,Truyện tranh/Manga,False
276581136,Truyện tranh Dấu ấn Hoàng Gia lẻ Tập (1 -> 66) - Chang Book,35100.0,0.0,9,https://tiki.vn/truyen-tranh-dau-an-hoang-gia-chang-book-p276581136.html?spid=279417290,Tiki,Truyện tranh/Manga,False
276528404,Truyện Tranh - Thám Tử Lừng Danh Conan - Bản Nâng Cấp - Tập 1 Đến Tập 72,35000.0,5.0,1,https://tiki.vn/tham-tu-lung-danh-conan-ban-nang-cap-p276528404.html?spid=277600998,Tiki,Truyện tranh/Manga,False
276425590,Bluelock Tập 24 (Bản Thường),32300.0,5.0,20,https://tiki.vn/bluelock-tap-24-ban-thuong-tang-kem-pvc-card-p276425590.html?spid=276425591,Tiki,Truyện tranh/Manga,False
276173672,Bộ Thiên Ca - Tập 7,125610.0,4.6,133,https://tiki.vn/bo-thien-ca-tap-7-p276173672.html?spid=276173674,Tiki,Truyện tranh/Manga,False
275129547,One-Punch Man Tập 27: Tatsumaki Toàn Phần Công Lực,29400.0,5.0,128,https://tiki.vn/one-punch-man-tap-27-tatsumaki-toan-phan-cong-luc-p275129547.html?spid=275129548,Tiki,Truyện tranh/Manga,False
274136484,Dược Sư Tự Sự (Light Novel) - Tập 3,112500.0,4.6,186,https://tiki.vn/duoc-su-tu-su-light-novel-p274136484.html?spid=263401196,Tiki,Truyện tranh/Manga,False
273952771,Tớ Là Mèo Pusheen Tập 2 - Cuộc Sống Muôn Màu Của Pusheen,62400.0,5.0,50,https://tiki.vn/to-la-meo-pusheen-tap-2-cuoc-song-muon-mau-cua-pusheen-p273952771.html?spid=273952772,Tiki,Truyện tranh/Manga,False
273789471,Slam Dunk - Deluxe Edition - Tập 18 - Tặng Kèm Obi + Bìa Áo Limited Ngẫu Nhiên,59400.0,5.0,39,https://tiki.vn/slam-dunk-deluxe-edition-tap-18-tang-kem-obi-bia-ao-limited-ngau-nhien-p273789471.html?spid=273789472,Tiki,Truyện tranh/Manga,False
273321955,Thám Tử Lừng Danh Conan Tập 101,23750.0,5.0,959,https://tiki.vn/tham-tu-lung-danh-conan-tap-101-p273321955.html?spid=273321956,Tiki,Truyện tranh/Manga,False
272376581,Thám Tử Lừng Danh Conan - Tập 71 (Tái Bản 2023),25000.0,0.0,13,https://tiki.vn/tham-tu-lung-danh-conan-tap-71-tai-ban-2023-p272376581.html?spid=272376582,Tiki,Truyện tranh/Manga,False
270790479,Shin - Cậu Bé Bút Chì - Tập 42,23750.0,5.0,17,https://tiki.vn/shin-cau-be-but-chi-tap-42-p270790479.html?spid=270790482,Tiki,Truyện tranh/Manga,False
247444616,My Hero Academia - Học Viện Siêu Anh Hùng Tập 32: Kẻ Tiếp Theo,28500.0,5.0,292,https://tiki.vn/my-hero-academia-hoc-vien-sieu-anh-hung-tap-32-ke-tiep-theo-tang-kem-bookmark-nhan-vat-p247444616.html?spid=247444617,Tiki,Truyện tranh/Manga,False
246073878,Thám Tử Lừng Danh Conan - Tuyển Tập Đặc Biệt: FBI Selection (Tái Bản),52250.0,4.8,87,https://tiki.vn/tham-tu-lung-danh-conan-tuyen-tap-dac-biet-fbi-selection-tai-ban-2023-p246073878.html?spid=246073879,Tiki,Truyện tranh/Manga,False
242424351,Khu Rừng Đom Đóm (Bản Mới),63000.0,5.0,324,https://tiki.vn/khu-rung-dom-dom-ban-moi-p242424351.html?spid=242424352,Tiki,Truyện tranh/Manga,False
215983658,Combo Đội Quân Doraemon Đặc Biệt - Trường Học Robot (3 Tập),65550.0,5.0,94,https://tiki.vn/combo-doi-quan-doraemon-dac-biet-truong-hoc-robot-3-tap-p215983658.html?spid=215983659,Tiki,Truyện tranh/Manga,False
197990867,Doraemon Movie Story: Nobita Và Viện Bảo Tàng Bảo Bối,33250.0,5.0,340,https://tiki.vn/doraemon-movie-story-nobita-va-vien-bao-tang-bao-boi-p197990867.html?spid=197990868,Tiki,Truyện tranh/Manga,False
192115858,Chú Thuật Hồi Chiến -  Tập 5,28500.0,5.0,3104,https://tiki.vn/chu-thuat-hoi-chien-tap-5-p192115858.html?spid=271536111,Tiki,Truyện tranh/Manga,False
72970903,Doraemon Hoạt Hình Màu - Tập 1 (Tái Bản 2020),33250.0,5.0,31,https://tiki.vn/doraemon-hoat-hinh-mau-tap-1-tai-ban-2020-p72970903.html?spid=72970905,Tiki,Truyện tranh/Manga,False
59260763,Dr.SLUMP Ultimate Edition - Tập 2,57000.0,5.0,1030,https://tiki.vn/dr-slump-ultimate-edition-tap-2-p59260763.html?spid=59260764,Tiki,Truyện tranh/Manga,False
50724989,Combo Thám Tử Lừng Danh Conan Tập 51 - 60 (Bộ 10 cuốn),237500.0,5.0,661,https://tiki.vn/combo-tham-tu-lung-danh-conan-tap-51-60-bo-10-cuon-p50724989.html?spid=58806030,Tiki,Truyện tranh/Manga,False
279323588,Sách Dấu Ấn Hoàng Gia - Tập 52,28500.0,5.0,90,https://tiki.vn/sach-dau-an-hoang-gia-tap-52-p279323588.html?spid=279323589,Tiki,Truyện tranh/Manga,False
279290855,Sách - Nisekoi - Cặp Đôi Giả Tạo - Tập 13 - Yên Tâm - Tặng Kèm Card Nhựa Trong,39200.0,5.0,14,https://tiki.vn/sach-nisekoi-cap-doi-gia-tao-tap-13-yen-tam-tang-kem-card-nhua-trong-p279290855.html?spid=279290856,Tiki,Truyện tranh/Manga,False
279008841,Sách - Ở Đây Có Một Con Én - Tập 2,87100.0,0.0,29,https://tiki.vn/sach-o-day-co-mot-con-en-tap-2-p279008841.html?spid=279008842,Tiki,Truyện tranh/Manga,False
